VIDEO,DURATION
HVC378613,180
HVC378629,152
HVC378651,68
HVC378662,37
HVC378673,430
HVC378678,190
HVC378691,52
HVC378702,30
HVC378713,29
HVC378714,90
HVC378723,366
HVC378726,77
HVC378734,60
HVC378745,55
HVC378759,66
HVC378760,111
HVC378785,32
HVC378788,197
HVC378790,79
HVC378794,114
HVC378798,293
HVC378807,184
HVC378813,202
HVC378832,35
HVC378838,39
HVC378839,470
HVC378844,52
HVC378847,133
HVC378864,569
HVC378877,90
HVC378894,599
HVC378899,38
HVC378902,132
HVC378921,153
HVC378925,311
HVC378929,114
HVC378933,70
HVC378947,214
HVC378957,90
HVC378966,72
HVC378969,108
HVC378972,82
HVC378978,49
HVC378993,75
HVC378995,22
HVC378997,57
HVC378999,144
HVC379010,40
HVC379022,189
HVC379062,266
HVC379070,34
HVC379071,182
HVC379074,202
HVC379084,40
HVC379088,61
HVC379089,68
HVC379105,212
HVC379108,321
HVC379109,61
HVC379114,43
HVC379116,105
HVC379125,53
HVC379126,184
HVC379132,204
HVC379135,113
HVC379145,53
HVC379157,215
HVC379160,127
HVC379162,231
HVC379168,40
HVC379175,366
HVC379201,181
HVC379215,82
HVC379216,176
HVC379217,137
HVC379252,52
HVC379255,428
HVC379281,206
HVC379301,395
HVC379310,144
HVC379313,60
HVC379328,138
HVC379333,72
HVC379336,270
HVC379362,123
HVC379369,41
HVC379373,267
HVC379381,232
HVC379389,36
HVC379394,51
HVC379399,112
HVC379401,107
HVC379402,33
HVC379424,40
HVC379425,116
HVC379437,391
HVC379443,47
HVC379445,302
HVC379446,88
HVC379460,243
HVC379470,74
HVC379484,82
HVC379495,213
HVC379500,409
HVC379504,400
HVC379538,112
HVC379539,64
HVC379542,310
HVC379548,69
HVC379562,81
HVC379566,80
HVC379576,168
HVC379579,130
HVC379606,165
HVC379612,46
HVC379615,284
HVC379616,180
HVC379622,131
HVC379629,49
HVC379648,163
HVC379652,238
HVC379653,59
HVC379677,361
HVC379678,60
HVC379683,84
HVC379689,146
HVC379698,71
HVC379699,180
HVC379700,244
HVC379705,21
HVC379711,220
HVC379715,122
HVC379736,96
HVC379747,277
HVC379749,71
HVC379756,208
HVC379772,31
HVC379773,92
HVC379783,139
HVC379784,214
HVC379787,238
HVC379794,187
HVC379803,93
HVC379804,248
HVC379809,75
HVC379810,101
HVC379826,153
HVC379840,166
HVC379853,303
HVC379863,57
HVC379884,82
HVC379885,204
HVC379896,126
HVC379910,62
HVC379940,102
HVC379942,67
HVC379951,41
HVC379960,28
HVC379964,141
HVC379978,76
HVC379979,208
HVC379984,115
HVC379992,41
HVC379993,46
HVC379996,31
HVC379998,116
HVC380009,60
HVC380013,26
HVC380016,66
HVC380021,58
HVC380030,495
HVC380037,127
HVC380038,167
HVC380053,198
HVC380060,40
HVC380061,181
HVC380076,290
HVC380090,447
HVC380091,133
HVC380099,48
HVC380100,116
HVC380132,53
HVC380137,471
HVC380145,98
HVC380156,118
HVC380162,126
HVC380168,55
HVC380169,35
HVC380180,52
HVC380181,30
HVC380182,108
HVC380186,226
HVC380192,25
HVC380197,63
HVC380198,96
HVC380213,134
HVC380228,211
HVC380229,265
HVC380231,165
HVC380232,164
HVC380237,216
HVC380238,41
HVC380264,87
HVC380268,205
HVC380273,153
HVC380279,112
HVC380283,124
HVC380285,25
HVC380286,291
HVC380287,67
HVC380297,129
HVC380304,170
HVC380313,303
HVC380314,30
HVC380315,59
HVC380322,194
HVC380323,285
HVC380340,62
HVC380345,460
HVC380349,7
HVC380355,70
HVC380357,94
HVC380364,122
HVC380371,41
HVC380376,63
HVC380384,96
HVC380386,170
HVC380420,79
HVC380424,196
HVC380427,106
HVC380430,130
HVC380431,158
HVC380434,130
HVC380445,267
HVC380461,455
HVC380490,218
HVC380492,84
HVC380512,109
HVC380541,263
HVC380544,73
HVC380559,57
HVC380562,47
HVC380572,54
HVC380574,48
HVC380584,89
HVC380587,62
HVC380590,69
HVC380592,252
HVC380614,277
HVC380639,228
HVC380651,85
HVC380666,521
HVC380667,167
HVC380673,99
HVC380676,88
HVC380692,94
HVC380705,141
HVC380716,83
HVC380718,61
HVC380755,60
HVC380770,102
HVC380776,70
HVC380789,141
HVC380793,106
HVC380807,117
HVC380810,135
HVC380814,29
HVC380817,24
HVC380818,64
HVC380827,54
HVC380837,42
HVC380847,64
HVC380864,270
HVC380886,83
HVC380920,267
HVC380931,143
HVC380932,71
HVC380948,40
HVC380950,91
HVC380955,264
HVC380975,92
HVC380976,70
HVC380989,690
HVC380996,233
HVC381005,125
HVC381009,71
HVC381013,200
HVC381026,150
HVC381044,236
HVC381054,65
HVC381073,53
HVC381088,307
HVC381091,33
HVC381131,153
HVC381139,120
HVC381146,210
HVC381162,80
HVC381163,69
HVC381185,128
HVC381197,69
HVC381213,149
HVC381222,159
HVC381239,551
HVC381256,231
HVC381259,82
HVC381294,168
HVC381317,35
HVC381325,153
HVC381327,227
HVC381348,255
HVC381349,60
HVC381353,177
HVC381376,217
HVC381382,21
HVC381397,243
HVC381416,75
HVC381418,123
HVC381435,605
HVC381446,128
HVC381453,34
HVC381455,208
HVC381471,87
HVC381473,49
HVC381475,273
HVC381485,24
HVC381491,220
HVC381494,183
HVC381503,119
HVC381504,107
HVC381507,205
HVC381526,170
HVC381536,288
HVC381552,49
HVC381574,33
HVC381584,125
HVC381592,118
HVC381611,220
HVC381616,227
HVC381628,90
HVC381639,117
HVC381652,33
HVC381656,92
HVC381668,68
HVC381671,25
HVC381672,161
HVC381691,90
HVC381697,145
HVC381706,138
HVC381713,41
HVC381722,208
HVC381725,49
HVC381745,95
HVC381749,49
HVC381774,42
HVC381775,295
HVC381791,132
HVC381801,130
HVC381811,30
HVC381812,182
HVC381836,170
HVC381839,64
HVC381865,79
HVC381867,210
HVC381876,188
HVC381877,48
HVC381880,46
HVC381882,151
HVC381902,154
HVC381909,30
HVC381912,115
HVC381920,81
HVC381926,29
HVC381961,129
HVC381965,97
HVC381977,90
HVC381983,42
HVC381988,89
HVC381989,265
HVC381990,35
HVC381997,121
HVC382004,62
HVC382028,52
HVC382046,198
HVC382081,49
HVC382082,185
HVC382088,86
HVC382089,90
HVC382093,30
HVC382099,189
HVC382107,395
HVC382133,55
HVC382135,89
HVC382146,191
HVC382153,66
HVC382160,88
HVC382165,24
HVC382166,53
HVC382169,90
HVC382175,363
HVC382188,71
HVC382191,21
HVC382195,284
HVC382196,23
HVC382204,139
HVC382207,95
HVC382210,6
HVC382214,125
HVC382232,110
HVC382238,306
HVC382242,106
HVC382255,50
HVC382291,290
HVC382307,196
HVC382309,121
HVC382321,134
HVC382333,397
HVC382390,85
HVC382396,64
HVC382398,103
HVC382417,57
HVC382418,59
HVC382419,168
HVC382440,178
HVC382450,398
HVC382452,136
HVC382457,82
HVC382467,186
HVC382476,50
HVC382483,114
HVC382496,147
HVC382498,80
HVC382502,162
HVC382503,162
HVC382505,26
HVC382508,94
HVC382516,113
HVC382526,356
HVC382538,56
HVC382546,105
HVC382556,154
HVC382558,523
HVC382561,73
HVC382571,71
HVC382575,156
HVC382576,37
HVC382590,32
HVC382598,83
HVC382600,99
HVC382615,238
HVC382625,35
HVC382632,90
HVC382633,293
HVC382643,74
HVC382653,38
HVC382660,54
HVC382666,57
HVC382678,143
HVC382682,201
HVC382692,97
HVC382706,57
HVC382739,121
HVC382744,300
HVC382745,169
HVC382751,126
HVC382752,307
HVC382757,88
HVC382778,334
HVC382779,43
HVC382787,126
HVC382788,429
HVC382796,118
HVC382800,138
HVC382801,320
HVC382806,120
HVC382821,71
HVC382823,83
HVC382850,80
HVC382853,179
HVC382854,65
HVC382856,94
HVC382868,89
HVC382869,74
HVC382875,99
HVC382898,73
HVC382907,48
HVC382912,167
HVC382921,101
HVC382924,52
HVC382942,41
HVC382946,85
HVC382947,96
HVC382958,390
HVC382968,117
HVC382981,187
HVC382982,31
HVC382994,145
HVC382997,40
HVC383003,109
HVC383008,58
HVC383009,95
HVC383014,95
HVC383024,10
HVC383032,83
HVC383040,133
HVC383059,281
HVC383069,194
HVC383076,67
HVC383077,205
HVC383079,69
HVC383081,65
HVC383087,49
HVC383089,68
HVC383090,57
HVC383102,34
HVC383103,274
HVC383107,158
HVC383111,258
HVC383117,61
HVC383130,178
HVC383138,205
HVC383151,174
HVC383153,39
HVC383207,81
HVC383208,60
HVC383210,107
HVC383216,403
HVC383224,136
HVC383228,54
HVC383237,97
HVC383238,73
HVC383245,30
HVC383248,162
HVC383252,36
HVC383258,60
HVC383261,342
HVC383264,151
HVC383273,131
HVC383288,86
HVC383294,125
HVC383303,231
HVC383310,50
HVC383321,124
HVC383330,339
HVC383335,30
HVC383338,43
HVC383339,160
HVC383346,126
HVC383352,29
HVC383355,42
HVC383372,69
HVC383376,99
HVC383380,54
HVC383381,133
HVC383391,118
HVC383393,166
HVC383402,166
HVC383420,44
HVC383422,193
HVC383444,48
HVC383446,135
HVC383459,109
HVC383471,21
HVC383474,95
HVC383477,523
HVC383487,401
HVC383493,92
HVC383496,147
HVC383512,169
HVC383514,70
HVC383516,272
HVC383520,213
HVC383521,29
HVC383525,245
HVC383526,245
HVC383536,95
HVC383547,62
HVC383548,169
HVC383560,90
HVC383564,90
HVC383570,107
HVC383573,120
HVC383576,31
HVC383590,236
HVC383597,158
HVC383599,51
HVC383603,144
HVC383607,275
HVC383611,153
HVC383625,23
HVC383631,253
HVC383639,483
HVC383640,159
HVC383641,135
HVC383647,98
HVC383652,181
HVC383661,95
HVC383663,125
HVC383666,60
HVC383672,82
HVC383685,105
HVC383687,113
HVC383710,110
HVC383719,134
HVC383726,32
HVC383736,125
HVC383741,29
HVC383746,238
HVC383750,31
HVC383751,471
HVC383759,302
HVC383762,178
HVC383769,100
HVC383779,169
HVC383782,195
HVC383801,54
HVC383803,30
HVC383804,259
HVC383813,87
HVC383855,21
HVC383858,196
HVC383876,56
HVC383880,94
HVC383881,31
HVC383882,278
HVC383894,47
HVC383898,75
HVC383903,87
HVC383913,46
HVC383925,187
HVC383939,238
HVC383947,41
HVC383957,235
HVC383964,106
HVC383977,44
HVC383982,33
HVC383991,159
HVC384004,59
HVC384005,134
HVC384044,150
HVC384062,42
HVC384064,140
HVC384066,115
HVC384088,82
HVC384093,156
HVC384109,139
HVC384124,44
HVC384127,67
HVC384129,48
HVC384132,176
HVC384137,102
HVC384138,272
HVC384148,36
HVC384176,34
HVC384184,152
HVC384192,158
HVC384194,36
HVC384203,186
HVC384208,201
HVC384216,79
HVC384219,107
HVC384220,124
HVC384230,54
HVC384234,47
HVC384236,207
HVC384240,453
HVC384257,65
HVC384259,52
HVC384260,49
HVC384268,28
HVC384273,49
HVC384274,196
HVC384277,108
HVC384280,374
HVC384303,187
HVC384306,63
HVC384317,103
HVC384323,48
HVC384333,46
HVC384336,413
HVC384340,176
HVC384342,32
HVC384353,206
HVC384354,370
HVC384360,136
HVC384366,183
HVC384380,21
HVC384382,117
HVC384392,143
HVC384393,207
HVC384398,113
HVC384425,192
HVC384426,34
HVC384427,342
HVC384439,154
HVC384442,249
HVC384476,104
HVC384491,310
HVC384502,45
HVC384513,625
HVC384515,77
HVC384533,26
HVC384535,188
HVC384547,101
HVC384549,271
HVC384565,153
HVC384566,153
HVC384605,249
HVC384634,162
HVC384645,31
HVC384647,224
HVC384653,48
HVC384663,225
HVC384668,78
HVC384673,51
HVC384675,35
HVC384680,141
HVC384699,371
HVC384713,94
HVC384740,495
HVC384741,42
HVC384745,221
HVC384747,166
HVC384752,133
HVC384755,415
HVC384757,81
HVC384778,86
HVC384785,382
HVC384786,63
HVC384796,325
HVC384798,60
HVC384803,85
HVC384805,175
HVC384821,71
HVC384823,30
HVC384839,376
HVC384874,469
HVC384876,83
HVC384877,43
HVC384879,48
HVC384881,260
HVC384885,388
HVC384898,167
HVC384906,33
HVC384921,165
HVC384922,344
HVC384931,141
HVC384933,214
HVC384962,59
HVC384963,127
HVC384976,374
HVC384977,54
HVC384982,30
HVC384995,132
HVC384999,137
HVC385026,390
HVC385032,68
HVC385041,35
HVC385042,185
HVC385062,175
HVC385064,69
HVC385087,75
HVC385088,263
HVC385111,25
HVC385147,311
HVC385156,52
HVC385167,424
HVC385173,134
HVC385184,80
HVC385188,252
HVC385195,213
HVC385201,108
HVC385202,169
HVC385206,70
HVC385218,178
HVC385224,182
HVC385228,114
HVC385230,69
HVC385231,63
HVC385245,40
HVC385248,153
HVC385256,78
HVC385261,89
HVC385279,75
HVC385297,92
HVC385298,73
HVC385305,108
HVC385311,212
HVC385315,301
HVC385316,294
HVC385320,41
HVC385322,65
HVC385323,222
HVC385330,579
HVC385369,57
HVC385375,60
HVC385377,119
HVC385380,112
HVC385382,78
HVC385396,207
HVC385402,124
HVC385411,30
HVC385412,161
HVC385420,209
HVC385421,402
HVC385425,90
HVC385426,208
HVC385430,472
HVC385435,87
HVC385436,218
HVC385440,46
HVC385448,60
HVC385451,30
HVC385452,255
HVC385453,475
HVC385459,87
HVC385462,328
HVC385467,68
HVC385475,50
HVC385476,103
HVC385481,70
HVC385482,106
HVC385483,152
HVC385485,90
HVC385501,163
HVC385502,134
HVC385517,62
HVC385524,214
HVC385526,139
HVC385545,27
HVC385574,34
HVC385598,82
HVC385621,83
HVC385622,187
HVC385630,219
HVC385634,155
HVC385637,295
HVC385649,48
HVC385659,157
HVC385676,96
HVC385693,25
HVC385716,124
HVC385720,91
HVC385736,90
HVC385748,36
HVC385752,103
HVC385777,206
HVC385783,33
HVC385820,648
HVC385827,92
HVC385831,92
HVC385834,94
HVC385860,86
HVC385861,122
HVC385866,32
HVC385869,210
HVC385878,33
HVC385894,134
HVC385897,153
HVC385900,80
HVC385906,42
HVC385917,3
HVC385918,58
HVC385923,124
HVC385934,29
HVC385935,84
HVC385950,76
HVC385963,532
HVC385973,269
HVC385977,440
HVC385985,85
HVC386017,40
HVC386021,49
HVC386026,122
HVC386043,410
HVC386051,540
HVC386105,44
HVC386123,44
HVC386126,470
HVC386128,38
HVC386134,25
HVC386144,32
HVC386166,237
HVC386172,76
HVC386174,177
HVC386186,33
HVC386201,130
HVC386208,23
HVC386223,158
HVC386230,160
HVC386231,235
HVC386241,91
HVC386245,77
HVC386250,190
HVC386260,27
HVC386272,28
HVC386287,160
HVC386291,90
HVC386296,42
HVC386299,403
HVC386311,103
HVC386314,71
HVC386316,118
HVC386325,506
HVC386346,104
HVC386347,90
HVC386357,244
HVC386365,97
HVC386367,63
HVC386371,93
HVC386377,51
HVC386388,67
HVC386392,182
HVC386395,149
HVC386423,24
HVC386429,74
HVC386440,28
HVC386446,71
HVC386449,40
HVC386453,187
HVC386456,81
HVC386469,290
HVC386482,59
HVC386490,112
HVC386493,207
HVC386498,274
HVC386507,65
HVC386519,18
HVC386520,67
HVC386522,138
HVC386542,207
HVC386543,263
HVC386552,67
HVC386558,267
HVC386569,216
HVC386575,445
HVC386578,51
HVC386604,166
HVC386606,219
HVC386628,233
HVC386632,96
HVC386642,121
HVC386644,191
HVC386649,192
HVC386652,115
HVC386660,33
HVC386665,94
HVC386674,77
HVC386680,164
HVC386700,150
HVC386705,22
HVC386723,107
HVC386767,124
HVC386768,183
HVC386769,315
HVC386776,146
HVC386782,23
HVC386790,139
HVC386795,60
HVC386798,362
HVC386800,203
HVC386802,94
HVC386825,499
HVC386852,87
HVC386858,40
HVC386895,69
HVC386923,60
HVC386926,76
HVC386929,180
HVC386937,52
HVC386941,484
HVC386944,122
HVC386949,173
HVC386951,291
HVC386952,194
HVC386954,32
HVC386957,25
HVC386959,130
HVC386971,75
HVC386984,174
HVC386993,353
HVC386995,151
HVC387001,102
HVC387011,324
HVC387017,279
HVC387022,36
HVC387042,75
HVC387059,128
HVC387070,77
HVC387077,290
HVC387080,38
HVC387084,48
HVC387086,193
HVC387090,245
HVC387112,219
HVC387115,65
HVC387117,396
HVC387133,144
HVC387136,279
HVC387152,84
HVC387155,499
HVC387166,26
HVC387171,190
HVC387176,349
HVC387186,139
HVC387190,34
HVC387199,116
HVC387206,198
HVC387207,28
HVC387211,81
HVC387221,230
HVC387224,83
HVC387225,88
HVC387226,21
HVC387229,88
HVC387245,246
HVC387255,200
HVC387261,38
HVC387264,328
HVC387322,301
HVC387328,145
HVC387330,64
HVC387336,178
HVC387347,185
HVC387354,235
HVC387358,101
HVC387361,196
HVC387370,58
HVC387371,144
HVC387373,148
HVC387374,19
HVC387375,361
HVC387402,42
HVC387422,357
HVC387442,46
HVC387446,69
HVC387464,444
HVC387469,207
HVC387494,32
HVC387495,308
HVC387500,55
HVC387503,105
HVC387519,276
HVC387520,326
HVC387522,265
HVC387523,78
HVC387529,146
HVC387530,122
HVC387531,123
HVC387532,111
HVC387541,73
HVC387549,195
HVC387561,110
HVC387565,90
HVC387571,189
HVC387573,157
HVC387595,306
HVC387598,237
HVC387601,37
HVC387607,480
HVC387616,85
HVC387657,600
HVC387664,144
HVC387673,155
HVC387682,68
HVC387693,125
HVC387695,113
HVC387713,287
HVC387717,312
HVC387719,110
HVC387723,211
HVC387724,71
HVC387725,132
HVC387728,401
HVC387730,139
HVC387732,225
HVC387754,32
HVC387766,123
HVC387769,108
HVC387775,210
HVC387780,248
HVC387791,27
HVC387793,40
HVC387798,51
HVC387828,32
HVC387832,48
HVC387845,107
HVC387865,190
HVC387872,309
HVC387873,71
HVC387885,277
HVC387906,252
HVC387919,34
HVC387932,248
HVC387955,74
HVC387958,35
HVC387966,144
HVC387980,85
HVC387994,242
HVC387996,32
HVC388001,31
HVC388005,67
HVC388014,213
HVC388031,178
HVC388034,47
HVC388035,155
HVC388039,33
HVC388053,126
HVC388057,165
HVC388061,28
HVC388080,50
HVC388083,462
HVC388092,84
HVC388095,134
HVC388097,107
HVC388114,35
HVC388115,47
HVC388126,35
HVC388131,29
HVC388139,424
HVC388141,74
HVC388144,65
HVC388192,302
HVC388198,122
HVC388217,100
HVC388226,55
HVC388231,97
HVC388233,85
HVC388238,438
HVC388251,100
HVC388269,68
HVC388273,215
HVC388276,294
HVC388280,29
HVC388284,170
HVC388289,68
HVC388297,18
HVC388320,82
HVC388337,175
HVC388361,124
HVC388432,205
HVC388435,380
HVC388438,42
HVC388439,142
HVC388446,98
HVC388463,32
HVC388471,91
HVC388472,42
HVC388483,107
HVC388489,43
HVC388497,140
HVC388511,73
HVC388538,37
HVC388566,112
HVC388578,261
HVC388593,480
HVC388614,201
HVC388623,90
HVC388626,80
HVC388629,191
HVC388635,146
HVC388639,39
HVC388664,47
HVC388686,31
HVC388722,48
HVC388726,141
HVC388731,155
HVC388740,85
HVC388745,54
HVC388747,60
HVC388751,90
HVC388752,62
HVC388758,84
HVC388786,167
HVC388790,428
HVC388794,42
HVC388798,34
HVC388819,28
HVC388820,113
HVC388831,171
HVC388839,107
HVC388854,32
HVC388856,34
HVC388857,374
HVC388858,98
HVC388865,52
HVC388873,40
HVC388887,24
HVC388904,527
HVC388908,19
HVC388945,472
HVC388952,330
HVC388953,118
HVC388955,214
HVC388964,42
HVC388979,88
HVC388987,71
HVC388990,487
HVC389021,212
HVC389026,90
HVC389034,136
HVC389040,91
HVC389078,40
HVC389093,35
HVC389114,61
HVC389129,335
HVC389130,26
HVC389132,215
HVC389141,92
HVC389150,28
HVC389181,22
HVC389187,204
HVC389193,61
HVC389204,66
HVC389209,184
HVC389239,120
HVC389242,38
HVC389245,391
HVC389249,39
HVC389250,91
HVC389265,182
HVC389286,37
HVC389309,367
HVC389310,63
HVC389337,267
HVC389347,26
HVC389353,276
HVC389356,193
HVC389359,121
HVC389361,101
HVC389365,320
HVC389398,80
HVC389399,72
HVC389453,56
HVC389458,232
HVC389469,163
HVC389474,65
HVC389488,109
HVC389491,205
HVC389495,42
HVC389526,81
HVC389527,126
HVC389534,53
HVC389546,116
HVC389549,264
HVC389561,549
HVC389565,142
HVC389567,142
HVC389599,44
HVC389602,284
HVC389604,299
HVC389629,132
HVC389633,235
HVC389642,157
HVC389661,578
HVC389672,125
HVC389676,74
HVC389679,70
HVC389700,52
HVC389705,153
HVC389710,42
HVC389720,30
HVC389726,478
HVC389732,25
HVC389735,27
HVC389743,337
HVC389745,207
HVC389753,319
HVC389756,92
HVC389757,83
HVC389766,97
HVC389769,161
HVC389793,97
HVC389810,48
HVC389826,33
HVC389829,353
HVC389841,78
HVC389845,125
HVC389846,45
HVC389863,120
HVC389867,57
HVC389876,199
HVC389885,116
HVC389887,64
HVC389898,67
HVC389900,35
HVC389907,30
HVC389914,275
HVC389915,188
HVC389928,43
HVC389937,47
HVC389948,297
HVC389972,43
HVC389980,174
HVC389992,51
HVC389997,80
HVC390010,144
HVC390023,35
HVC390034,62
HVC390043,449
HVC390051,118
HVC390066,58
HVC390068,330
HVC390076,351
HVC390081,98
HVC390088,882
HVC390100,32
HVC390104,37
HVC390116,188
HVC390121,198
HVC390123,167
HVC390129,91
HVC390133,41
HVC390146,40
HVC390159,66
HVC390171,42
HVC390185,152
HVC390196,288
HVC390210,76
HVC390218,94
HVC390232,191
HVC390233,39
HVC390234,173
HVC390239,166
HVC390249,37
HVC390258,416
HVC390260,88
HVC390264,99
HVC390269,33
HVC390271,476
HVC390276,48
HVC390287,131
HVC390292,112
HVC390299,69
HVC390320,34
HVC390326,105
HVC390336,38
HVC390337,29
HVC390353,317
HVC390355,56
HVC390379,36
HVC390405,68
HVC390415,93
HVC390425,60
HVC390437,67
HVC390439,321
HVC390442,90
HVC390451,119
HVC390452,47
HVC390456,24
HVC390464,58
HVC390468,76
HVC390489,212
HVC390500,800
HVC390506,208
HVC390517,570
HVC390523,197
HVC390540,61
HVC390545,58
HVC390552,43
HVC390554,59
HVC390558,34
HVC390559,27
HVC390561,233
HVC390567,30
HVC390574,49
HVC390590,228
HVC390593,57
HVC390595,236
HVC390618,50
HVC390630,412
HVC390648,188
HVC390655,240
HVC390661,80
HVC390662,86
HVC390664,29
HVC390667,193
HVC390669,102
HVC390679,354
HVC390683,175
HVC390686,115
HVC390687,58
HVC390720,37
HVC390729,87
HVC390736,18
HVC390753,93
HVC390759,69
HVC390769,53
HVC390770,389
HVC390771,248
HVC390775,51
HVC390778,78
HVC390782,60
HVC390785,196
HVC390792,36
HVC390796,53
HVC390807,73
HVC390813,85
HVC390826,129
HVC390833,600
HVC390845,359
HVC390846,34
HVC390848,110
HVC390851,237
HVC390856,80
HVC390863,73
HVC390874,175
HVC390895,174
HVC390900,116
HVC390906,82
HVC390907,108
HVC390909,21
HVC390935,177
HVC390945,81
HVC390956,129
HVC390957,172
HVC390969,31
HVC390970,71
HVC390974,168
HVC390979,120
HVC390984,56
HVC390995,219
HVC391005,324
HVC391011,139
HVC391028,145
HVC391029,25
HVC391035,97
HVC391040,39
HVC391050,81
HVC391051,88
HVC391062,142
HVC391063,73
HVC391068,125
HVC391071,73
HVC391083,119
HVC391085,58
HVC391088,231
HVC391111,185
HVC391112,153
HVC391115,78
HVC391118,39
HVC391132,151
HVC391140,42
HVC391151,93
HVC391165,44
HVC391174,148
HVC391191,33
HVC391194,129
HVC391215,140
HVC391227,165
HVC391238,234
HVC391239,113
HVC391245,23
HVC391253,125
HVC391254,463
HVC391288,160
HVC391298,109
HVC391311,178
HVC391322,42
HVC391324,29
HVC391328,65
HVC391350,75
HVC391353,53
HVC391370,40
HVC391371,76
HVC391385,116
HVC391387,238
HVC391402,286
HVC391403,214
HVC391408,49
HVC391415,219
HVC391418,61
HVC391421,195
HVC391425,229
HVC391448,154
HVC391470,190
HVC391482,209
HVC391488,39
HVC391502,580
HVC391519,239
HVC391528,91
HVC391531,53
HVC391534,300
HVC391537,392
HVC391581,61
HVC391589,312
HVC391591,198
HVC391604,414
HVC391611,47
HVC391619,82
HVC391624,270
HVC391642,406
HVC391661,336
HVC391685,33
HVC391699,30
HVC391704,26
HVC391706,486
HVC391707,49
HVC391708,79
HVC391711,167
HVC391731,70
HVC391732,96
HVC391741,214
HVC391742,259
HVC391748,238
HVC391762,138
HVC391769,126
HVC391772,34
HVC391776,196
HVC391778,162
HVC391795,90
HVC391797,31
HVC391807,66
HVC391814,65
HVC391837,58
HVC391845,90
HVC391851,39
HVC391852,287
HVC391853,103
HVC391863,36
HVC391868,102
HVC391880,115
HVC391895,118
HVC391909,46
HVC391920,74
HVC391922,90
HVC391923,236
HVC391950,35
HVC391957,16
HVC391963,518
HVC391978,162
HVC391987,68
HVC391988,519
HVC391993,260
HVC391999,168
HVC392000,438
HVC392012,52
HVC392017,245
HVC392019,33
HVC392027,258
HVC392036,87
HVC392061,145
HVC392062,338
HVC392065,56
HVC392066,87
HVC392068,92
HVC392069,116
HVC392084,65
HVC392092,41
HVC392098,121
HVC392101,192
HVC392122,103
HVC392124,36
HVC392138,174
HVC392157,31
HVC392159,250
HVC392176,209
HVC392180,103
HVC392190,127
HVC392198,195
HVC392200,142
HVC392212,66
HVC392228,527
HVC392239,76
HVC392251,35
HVC392263,81
HVC392288,97
HVC392292,67
HVC392302,140
HVC392306,174
HVC392308,65
HVC392309,46
HVC392313,30
HVC392327,101
HVC392337,183
HVC392342,39
HVC392344,24
HVC392350,90
HVC392361,109
HVC392368,186
HVC392370,164
